codigoOrgao,nomeOrgao,nomeMnemonicoOrgao,cnpjCpfOrgao,codigoOrgaoVinculado,cnpjCpfOrgaoVinculado,nomeOrgaoVinculado,codigoOrgaoSuperior,cnpjCpfOrgaoSuperior,nomeOrgaoSuperior,codigoTipoAdministracao,nomeTipoAdministracao,poder,esfera,usoSisg,statusOrgao,dataHoraMovimento
96551,PREFEITURA MUNICIPAL DE CAPÃO DO LEÃO - RS,PM DE CAPÃO DO LEÃO,87691507000117,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96565,CEN DE ASS E PRE SAUDE SER MUN. CARAZINHO-RS,CAPSEN,87620415000146,96556.0,87613535000116,PREFEITURA MUNICIPAL DE CARAZINHO - RS,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,3,AUTARQUIA,E,M,True,True,2024-04-03T16:22:00
96815,PREFEITURA MUNICIPAL DE TAPEJARA - RS,PM DE TAPEJARA - RS,87615449000142,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96795,PREFEITURA MUNICIPAL SAO PAULO DAS MISSOES-RS,PM S. PAULO MISSOES,87613642000144,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96660,PREFEITURA MUNICIPAL DE LAGOA VERMELHA - RS,PM LAGOA VERMELHA,87613626000151,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96632,PREFEITURA MUNICIPAL DE IBIAÇÃ - RS,PM DE IBIAÇÃ - RS,87613592000103,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96633,PREFEITURA MUNICIPAL DE IBIRAIARAS - RS,PM DE IBIRAIARAS-RS,87613584000159,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96667,PREFEITURA MUNICIPAL MACHADINHO - RS,PM DE MACHADINHO/RS,87613576000102,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96704,PREFEITURA MUNICIPAL DE PAIM FILHO - RS,PM DE PAIM FILHO-RS,87613568000166,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96556,PREFEITURA MUNICIPAL DE CARAZINHO - RS,PM DE CARAZINHO-RS,87613535000116,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96682,PREFEITURA MUNICIPAL DE NÃO-ME-TOQUE - RS,PM NÃO-ME-TOQUE-RS,87613519000123,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96849,PREFEITURA MUNICIPAL DE VICTOR GRAEFF - RS,PM VICTOR GRAEFF-RS,87613485000177,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96602,PREFEITURA MUNICIPAL DE ERECHIM - RS,PM DE ERECHIM - RS,87613477000392,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96505,PREFEITURA MUNICIPAL DE BARÃO DE COTEGIPE-RS,PM BARÃO D.COTEGIPE,87613451000182,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96526,PREFEITURA MUNICIPAL DE CAMPINAS DO SUL - RS,PM CAMPINAS DO SUL,87613444000180,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96604,PREFEITURA MUNICIPAL DE ERVAL GRANDE - RS,PM ERVAL GRANDE-RS,87613436000134,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96622,PREFEITURA MUNICIPAL DE GAURAMA - RS,PM DE GAURAMA - RS,87613428000198,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96647,PREFEITURA MUNICIPAL DE ITATIBA DO SUL - RS,PM ITATIBA DO SUL,87613402000140,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96671,PREFEITURA MUNICIPAL DE MARCELINO RAMOS - RS,PM MARCEL.RAMOS-RS,87613287000103,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96674,PREFEITURA DE MAXIMILIANO DE ALMEIDA - RS,PM MAXIMIL. ALMEIDA,87613279000167,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96481,PREFEITURA MUNICPAL DE AJURICABA - RS,PM DE AJURICABA-RS,87613253000119,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96498,PREFEITURA MUNICIPAL DE AUGUSTO PESTANA - RS,PM AUGUSTO PESTANA,87613246000117,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96569,PREFEITURA MUNICIPAL DE CHAPADA - RS,PM DE CHAPADA - RS,87613220000179,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96605,PREFEITURA MUNICIPAL DE ERVAL SECO - RS,PM ERVAL SECO - RS,87613212000122,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96742,PREFEITURA MUNICIPAL DE RODEIO BONITO - RS,PM RODEIO BONITO-RS,87613204000186,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
89244,PREFEITURA MUNICIPAL DE SEBERI/RS,PMS/RS,87613196000178,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-07-14T12:20:00
96831,PREFEITURA MUNICIPAL DE TRES PASSOS - RS,PM TRES PASSOS - RS,87613188000121,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96380,PREFEITURA DE CAMPO NOVO/RS,PM CAMPO NOVO,87613162000183,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-14T15:18:00
96389,PREFEITURA CORONEL BICACO,PM CORONEL BICACO,87613154000137,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-14T15:39:00
96580,PREFEITURA MUNICIPAL DE CRISSIUMAL - RS,PM CRISSIUMAL - RS,87613147000135,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96675,PREFEITURA MUNICIPAL DE MIRAGUAI - RS,PM DE MIRAGUAI - RS,87613121000197,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96769,PREFEITURA MUNICIPAL DE SANTO AUGUSTO - RS,PM SANTO AUGUSTO-RS,87613105000102,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-02-19T13:57:00
96819,PREFEITURA MUNICIPAL DE TENENTE PORTELA - RS,PM TENENTE PORTELA,87613089000140,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96624,PREFEITURA MUNICIPAL DE GIRUA - RS,PM DE GIRUA - RS,87613048000153,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96449,PREFEITURA DE SÃO LUIZ GONZAGA/RS,PM SÃO LUIZ GONZAGA,87613022000105,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-15T15:22:00
96568,PREFEITURA MUNICIPAL DE CERRO LARGO - RS,PM CERRO LARGO/RS,87612990000105,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96747,PREFEITURA MUNICIPAL DE ROQUE GONZALES - RS,PM ROQUE GONZALES,87612982000150,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96641,PREFEITURA MUNICIPAL DE IRAI - RS,PM DE IRAI - RS,87612941000164,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96485,PREFEITURA MUNICPAL DE ALPESTRE - RS,PM DE ALPESTRE-RS,87612933000118,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96520,PREFEITURA MUNICIPAL DE CIAÇARA - RS,PM DE CIAÇARA - RS,87612925000171,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96621,PREFEITURA MUNICIPAL FREDERICO WESTPHALEN-RS,PM WESTPHALEN/RS,87612917000125,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96725,PREFEITURA MUNICIPAL DE PLANALTO - RS,PM DE PLANALTO - RS,87612891000115,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96848,PREFEITURA MUNICIPAL DE VICENTE DUTRA - RS,PM VICENTE DUTRA-RS,87612883000179,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96513,PREFEITURA MUNICIPAL BOA VISTA DO BURICÃ -RS,PM BOA.VISTA BURICA,87612867000186,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96525,PREFEITURA MUNICIPAL DE CAMPINA DAS MISSÕES,PM CAMPINA MISSÕES,87612859000130,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96858,PREFEITURA MUNICIPAL DE CANDIDO GODOI - RS,PM CANDIDO GODOI-RS,87612842000182,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96828,PREFEITURA MUNICIPAL DE TRÊS DE MAIO - RS,PM TRÊS DE MAIO-RS,87612800000141,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-02-19T13:57:00
96835,PREFEITURA MUNICIPAL DE TUCUNDUVA - RS,PM DE TUCUNDUVA-RS,87612792000133,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96482,PREFEITURA MUNICPAL DE ALECRIM - RS,PM DE ALECRIM-RS,87612784000197,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96497,PREFEITURA MUNICIPAL DE ARVOREZINHA - RS,PM ARVOREZINHA/RS,87612750000283,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96508,PREFEITURA MUNICIPAL DE BARROS CASSAL - RS,PM BARROS CASSAL-RS,87612735000154,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96860,PREFEITURA MUNICIPAL DE PASSO FUNDO - RS,PM PASSO FUNDO-RS,87612537000190,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-04-01T15:18:00
96670,PREFEITURA MUNICIPAL DE MARAU - RS,PM DE MARAU - RS,87599122000124,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96558,PREFEITURA MUNICIPAL DE CASCA - RS,PM DE CASCA - RS,87596623000157,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96813,PREFEITURA MUNICIPAL DE SOBRADINHO - RS,PM SOBRADINHO/RS,87592861000194,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96495,PREFEITURA MUNICIPAL DE ARROIO DO TIGRE - RS,PM ARROIO DO TIGRE,87590998000100,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96803,PREFEITURA MUNICIPAL DE SÃO VICENTE DO SUL-RS,PM SÃO VICENTE SUL,87572079000103,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96653,PREFEITURA MUNICIPAL DE JAGUARI - RS,PM DE JAGUARI - RS,87572046000163,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96540,PREFEITURA  MUNICIPAL DE CANDELARIA - RS,PM CANDELARIA - RS,87568911000106,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-02-16T14:45:00
96517,PREFEITURA MUNICIPAL DE CACHOEIRA DO SUL - RS,PM CACHOEIRA DO SUL,87530978000143,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96687,PREFEITURA MUNICIPAL DE NOVA ARAÇÁ - RS,PM DE NOVA ARAÇÁ-RS,87502902000104,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
85010,PREFEITURA MUNICIPAL DE PARAÍ,PM PARAI,87502886000150,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,13,ADMINISTRACAO INDIRETA ESTADUAL,E,M,True,True,2024-03-18T16:24:00
96735,PREFEITURA MUNICIPAL DE RESTINGA SECA - RS,PM RESTINGA SECA-RS,87490306000151,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96594,PREFEITURA MUNICIPAL DE DONA FRANCISCA - RS,PM DONA FRANCISCA,87488938000180,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96591,PREFEITURA MUNICIPAL  DOM PEDRITO - RS,PM DOM PEDRITO/RS,87482535000124,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96718,PREFEITURA MUNICIPAL DE PELOTAS - RS,PM DE PELOTAS - RS,87455531000157,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-02-18T15:02:00
96661,PREFEITURA MUNICIPAL DE LAJEADO - RS,PM DE LAJEADO - RS,87297982000103,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96493,PREFEITURA MUNICIPAL DE ARROIO DO MEIO - RS,PM ARROIO DO MEIO,87297271000139,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96491,PREFEITURA MUNICIPAL DE ANTA GORDA - RS,PM DE ANTA GORDA-RS,87261509000176,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
93720,ETO-ESTADO DE TOCANTINS,ESTADO DE TOCANTINS,87252045000131,93000.0,0,REGIAO NORTE,99900.0,0,REPUBLICA FEDERATIVA DO BRASIL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2025-01-30T13:47:00
96515,PREFEITURA MUNICIPAL DE BOM RETIRO DO SUL-RS,PM BOM.RETIR.DO SUL,87242707000192,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
39143,SERVIÇO APOIO A MICROS E PEQUENAS EMPRESAS-RS,SEBRAE AR/RS,87112736000130,39120.0,00330845000145,SEBRAE - ADMINISTRAÇÃO CENTRAL,99900.0,0,REPUBLICA FEDERATIVA DO BRASIL,15,EMPRESA PRIVADA,E,F,True,True,2024-10-10T09:34:00
38859,CONSELHO REGIONAL DE ENFERMAGEM/RS,COREN-RS,87088670000190,38755.0,47217146000157,CONSELHO FEDERAL DE ENFERMAGEM,38000.0,37115367000160,MINISTERIO DO TRABALHO E EMPREGO,3,AUTARQUIA,E,F,True,True,2025-07-24T14:31:00
38934,CONSELHO REGIONAL DE NUTRICAO SEGUNDA REGIAO,CRN-2,87070843000304,38552.0,00579987000140,CONSELHO FEDERAL DE NUTRICAO,38000.0,37115367000160,MINISTERIO DO TRABALHO E EMPREGO,3,AUTARQUIA,E,F,True,True,2025-05-21T17:04:00
26294,HOSPITAL DE CLINICAS DE PORTO ALEGRE,HCPA,87020517000120,26000.0,00394445000101,MINISTERIO DA EDUCACAO,20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,5,EMPRESA PUBLICA COMERCIAL E FINANCEIRA,E,F,False,True,2007-11-30T23:00:00
94379,MCE-CAMARA MUNICIPAL DE MIRAÍMA,CM DE MIRAÍMA - CE,86929973000125,94320.0,07954480000179,ECE-ESTADO DO CEARÁ,94000.0,0,REGIAO NORDESTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-02-28T09:37:00
20402,AGENCIA ESPACIAL BRASILEIRA - AEB,AEB,86900545000170,24000.0,01263896000164,"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO",20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,3,AUTARQUIA,E,F,True,True,2025-07-04T15:49:00
99892,CAMARA MUNICIPAL DE MIRAIMA - CE,CM DE MIRAIMA - CE,86877081000128,94320.0,07954480000179,ECE-ESTADO DO CEARÁ,94000.0,0,REGIAO NORDESTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-11-25T09:45:00
88988,MGO-FUNDAÇÃO PRÓ-CERRADO S.MIGUEL ARAGUAIA,FUNDA PRÓ-CERRADO,86819323000550,88987.0,02391654000119,MGO-PREFEITURA MUNICIPAL SAO MIGUEL ARAGUAIA,97320.0,01409580000138,EGO-ESTADO DE GOIÁS,4,FUNDACAO,E,M,True,True,2025-05-24T17:02:00
89015,MMG-INSTITUTO PREV. DE GOVERNADOR VALADARES,IPREV GOV.VALADARES,86813953000194,99376.0,20622890000180,PREFEITURA MUNICIPAL DE GOVERNADOR VALADARES,95120.0,18715615000160,EMG-ESTADO DE MINAS GERAIS,3,AUTARQUIA,E,M,True,True,2025-05-25T15:40:00
97422,EDF-FUNDAÇÃO HEMOCENTRO DE BRASILIA - DF,HEMOCENTRO-DF,86743457000101,97400.0,00394601000126,EDF-DISTRITO FEDERAL,97000.0,0,REGIAO CENTRO-OESTE,4,FUNDACAO,E,E,True,True,2025-01-14T10:20:00
89088,EPR-CONSÓRCIO INTERMUNIC.DE SAÚDE DE UMUARAMA,CONS.INT.S.UMUARAMA,86689023000170,96120.0,76416940000128,EPR-ESTADO DO PARANÁ,96000.0,0,REGIAO SUL,5,EMPRESA PUBLICA COMERCIAL E FINANCEIRA,E,E,True,True,2025-05-31T15:40:00
89149,MSC-SERVIÇO AUT. ÁGUA ESGOTO DE SÃO F.DO SUL,SAAE SÃO F.DO SUL,86132156000141,99258.0,83102269000106,PREFEITURA DE SAO FRANCISCO DO SUL - SC,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-05-31T15:40:00
99251,PREFEITURA MUNICIPAL DE SAO BENTO DO SUL - SC,PM S. BENTO DO SUL,86051398000100,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-21T13:57:00
99244,PREFEITURA MUNICIPAL DE SANTA CECILIA - SC,PM SANTA CECILIA-SC,85997237000141,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-21T13:57:00
98254,SERVIÇO AUT.MUN.AGUA ESGOTO-JARDIM OLINDA-PR,SAMAE-JARDIM OLINDA,85448116000140,98054.0,76970383000192,PREFEITURA MUNICIPAL DE JARDIM OLINDA - PR,96120.0,76416940000128,EPR-ESTADO DO PARANÁ,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-01-20T13:57:00
99215,PREFEITURA MUNICIPAL DE PALMITOS - SC,PM DE PALMITOS - SC,85361863000147,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-21T13:57:00
99301,FUNDO PARA MELHORIA DA SEGURANÇA PÚBLICA,FUND. SEG.PUBL.-SC,85280147000135,96220.0,82951229000176,ESC-ESTADO DE SANTA CATARINA,96000.0,0,REGIAO SUL,7,FUNDOS,E,E,True,True,2024-01-21T13:57:00
98106,CAMARA MUNICIPAL DE JARDIM OLINDA - PR,CM JARDIM OLINDA-PR,84781251000140,96120.0,76416940000128,EPR-ESTADO DO PARANÁ,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-09-03T15:49:00
93590,PREFEITURA MUNICIPAL DE SÃO FELIPE D'OESTE-RO,PM S.FELIPE D'OESTE,84745389000194,93520.0,00394585000171,ERO-ESTADO DE RONDÔNIA,93000.0,0,REGIAO NORTE,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-06T13:57:00
