codigoUasg,nomeUasg,usoSisg,adesaoSiasg,siglaUf,codigoMunicipio,codigoMunicipioIbge,nomeMunicipioIbge,codigoUnidadePolo,nomeUnidadePolo,codigoUnidadeEspelho,nomeUnidadeEspelho,uasgCadastradora,cnpjCpfUasg,codigoOrgao,cnpjCpfOrgao,cnpjCpfOrgaoVinculado,cnpjCpfOrgaoSuperior,codigoSiorg,statusUasg,dataImplantacaoSidec,dataHoraMovimento
989403,PREFEITURA MUNICIPAL DE ITABERAÍ - GO,False,True,GO,94030,5210406.0,ITABERAÍ,0,,0,,False,0,97519,02451938000153,01409580000138,0,,True,2016-05-16T03:00:00.000+00:00,2024-04-14T15:14:00
989401,MGO-PREFEITURA MUNICIPAL DE ISRAELÂNDIA,False,True,GO,94013,5210307.0,ISRAELÂNDIA,0,,0,,False,0,88919,01067248000132,01409580000138,0,,True,2020-07-30T03:00:00.000+00:00,2025-06-14T14:40:00
989399,MGO-PREFEITURA MUNICIPAL DE IPORÁ,False,True,GO,93998,5210208.0,IPORÁ,0,,0,,False,0,88917,01157536000188,01409580000138,0,,True,2019-09-27T03:00:00.000+00:00,2025-06-14T14:40:00
989397,MGO-PREFEITURA MUNICIPAL DE IPAMERÍ,False,True,GO,93971,5210109.0,IPAMERI,0,,0,,False,0,88915,01763606000141,01409580000138,0,,True,2021-11-18T03:00:00.000+00:00,2025-06-14T14:40:00
989395,PREFEITURA MUNICIPAL DE INHUMAS - GO,False,True,GO,93955,5210000.0,INHUMAS,0,,0,,False,0,97517,01153030000109,01409580000138,0,,True,2019-07-17T03:00:00.000+00:00,2024-04-14T15:14:00
989391,PREFEITURA MUNICIPAL DE HIDROLINA - GO,False,True,GO,93912,5209804.0,HIDROLINA,0,,0,,False,0,97514,01067230000130,01409580000138,0,,True,2021-07-29T03:00:00.000+00:00,2024-04-14T15:14:00
989389,MGO-PREFEITURA MUNICIPAL DE HIDROLÂNDIA,False,False,GO,93890,5209705.0,HIDROLÂNDIA,0,,0,,False,0,88914,01105329000180,01409580000138,0,,True,2020-04-15T03:00:00.000+00:00,2025-06-08T14:40:00
989385,PREFEITURA MUNICIPAL DE GURUPI/TO,False,True,TO,93858,1709500.0,GURUPI,0,,0,,False,0,86345,01803618000152,87252045000131,0,,True,2025-01-13T03:00:00.000+00:00,2025-01-13T17:43:00
989379,PREFEITURA MUNICIPAL DE GOIATUBA - GO,False,True,GO,93793,5209101.0,GOIATUBA,0,,0,,False,0,97513,01753722000180,01409580000138,0,,True,2020-06-19T03:00:00.000+00:00,2024-04-14T15:14:00
989377,MGO-PREFEITURA MUNICIPAL DE GOIÁS,False,True,GO,93777,5208905.0,GOIÁS,0,,0,,False,0,88912,02295772000123,01409580000138,0,,True,2021-01-20T03:00:00.000+00:00,2025-06-08T14:40:00
989375,PREFEITURA MUNICIPAL DE GOIANIRA - GO,False,False,GO,93750,5208806.0,GOIANIRA,0,,0,,False,0,99565,01291707000167,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-10-06T11:09:00
989373,PREFEITURA MUNICIPAL DE GOIANIA - GO,False,True,GO,93734,5208707.0,GOIÂNIA,0,,0,,False,0,97328,01612092000123,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989369,PREFEITURA MUNICIPAL DE GOIANDIRA - GO,False,True,GO,93696,5208509.0,GOIANDIRA,0,,0,,False,0,97512,01303221000100,01409580000138,0,,True,2020-09-15T03:00:00.000+00:00,2024-04-14T15:14:00
989367,MGO-PREFEITURA MUNICIPAL DE GOIANÓPOLIS,False,True,GO,93670,5208400.0,GOIANÁPOLIS,0,,0,,False,0,88891,02506012000118,01409580000138,0,,True,2021-12-01T03:00:00.000+00:00,2025-06-08T14:40:00
989363,MGO-PREFEITURA MUNICIPAL DE FORMOSO,False,True,GO,93637,5208103.0,FORMOSO,0,,0,,False,0,88889,02395812000109,01409580000138,0,,True,2022-03-10T03:00:00.000+00:00,2025-06-08T14:40:00
989359,PREFEITURA MUNICIPAL DE FLORES DE GOIÁS - GO,False,True,GO,93599,5207907.0,FLORES DE GOIÁS,0,,0,,False,0,99545,01740497000147,01409580000138,0,,True,2022-07-14T03:00:00.000+00:00,2024-10-05T11:09:00
989357,PREFEITURA MUNICIPAL DE FIRMINÓPOLIS - GO,False,True,GO,93572,5207808.0,FIRMINÓPOLIS,0,,0,,False,0,97510,02321917000113,01409580000138,0,,True,2021-06-21T03:00:00.000+00:00,2024-04-14T15:14:00
989353,MGO-PREFEITURA MUNICIPAL DE FAZENDA NOVA,False,True,GO,93530,5207600.0,FAZENDA NOVA,0,,0,,False,0,88883,01915313000132,01409580000138,0,,True,2020-05-22T03:00:00.000+00:00,2025-06-08T14:40:00
989351,MGO-PREFEITURA MUNICIPAL DE ESTRELA DO NORTE,False,True,GO,93513,5207501.0,ESTRELA DO NORTE,0,,0,,False,0,88882,01800465000190,01409580000138,0,,True,2020-10-19T03:00:00.000+00:00,2025-06-08T14:40:00
989349,MGO-PREFEITURA MUNICIPAL DE EDÉIA,False,True,GO,93491,5207402.0,EDÉIA,0,,0,,False,0,88881,01788082000143,01409580000138,0,,True,2020-06-17T03:00:00.000+00:00,2025-06-08T14:40:00
989347,PREFEITURA MUNICIPAL DE DUERE,False,True,TO,93475,1707306.0,DUERÉ,0,,0,,False,0,93720,87252045000131,0,0,,True,2022-09-21T03:00:00.000+00:00,2022-12-17T14:21:00
989345,PREFEITURA MUNICIPAL DE DOIS IRMÃOS DO TO,False,True,TO,93459,1707207.0,DOIS IRMÃOS DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-12-17T03:00:00.000+00:00,2021-12-12T15:23:00
989343,MGO-PREFEITURA MUNICIPAL DE DIORAMA,False,True,GO,93432,5207105.0,DIORAMA,0,,0,,False,0,88879,01335363000140,01409580000138,0,,True,2024-04-24T03:00:00.000+00:00,2025-06-08T14:40:00
989339,PREFEITURA MUNICIPAL DE DAVINÓPOLIS - GO,False,True,GO,93394,5206909.0,DAVINÓPOLIS,0,,0,,False,0,97508,01130277000100,01409580000138,0,,True,2020-07-06T03:00:00.000+00:00,2024-04-14T15:14:00
989337,PREFEITURA MUNICIPLA DE DAMOLANDIA - GO,False,True,GO,93378,5206800.0,DAMOLÂNDIA,0,,0,,False,0,97507,01067164000107,01409580000138,0,,True,2022-04-11T03:00:00.000+00:00,2024-04-14T15:14:00
989335,PREFEITURA MUNICIPAL DE DAMIANOPOLIS - GO,False,True,GO,93351,5206701.0,DAMIANÓPOLIS,0,,0,,False,0,97506,11354232000164,01409580000138,0,,True,2021-07-29T03:00:00.000+00:00,2024-04-14T15:14:00
989329,MGO-PREFEITURA MUNICIPAL DE CRIXÁS,False,True,GO,93297,5206404.0,CRIXÁS,0,,0,,False,0,88878,02382067000163,01409580000138,0,,True,2024-03-13T03:00:00.000+00:00,2025-06-08T14:40:00
989327,PREFEITURA MUNICIPAL DE CRISTIANÓPOLIS - GO,False,True,GO,93270,5206305.0,CRISTIANÓPOLIS,0,,0,,False,0,99544,01180645000116,01409580000138,0,,True,2024-03-08T03:00:00.000+00:00,2024-10-05T11:09:00
989325,MGO-PREFEITURA MUNICIPAL DE CRISTALINA,False,True,GO,93254,5206206.0,CRISTALINA,0,,0,,False,0,88877,01138122000101,01409580000138,0,,True,2025-05-29T03:00:00.000+00:00,2025-06-07T14:40:00
989321,PREFEITURA MUNICIPAL DE COUTO MAGALHAES,False,True,TO,93211,,,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-04-15T03:00:00.000+00:00,2020-12-20T16:50:00
989315,PREFEITURA MUNICIPAL DO CORREGO DO OURO - GO,False,True,GO,93157,5205703.0,CÓRREGO DO OURO,0,,0,,False,0,97505,02321115000103,01409580000138,0,,True,2021-01-14T03:00:00.000+00:00,2024-04-14T15:14:00
989313,PREFEITURA MUN. DE CONCEIÇAO DO TOCANTINS,False,True,TO,93130,1705607.0,CONCEIÇÃO DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2023-10-27T03:00:00.000+00:00,2023-10-27T15:21:00
989311,PREFEITURA MUNICIPAL DE COLINAS DO TOCANTINS,False,True,TO,93114,1705508.0,COLINAS DO TOCANTINS,0,,0,,False,0,93797,01795483000120,87252045000131,0,,True,2020-06-01T03:00:00.000+00:00,2024-03-24T15:14:00
989307,MGO-PREFEITURA MUNICIPAL DE CERES,False,True,GO,93076,5205406.0,CERES,0,,0,,False,0,88872,01131713000157,01409580000138,0,,True,2020-04-23T03:00:00.000+00:00,2025-06-07T14:40:00
989305,PREFEITURA MUNICIPAL DE CAVALCANTE,False,True,GO,93050,5205307.0,CAVALCANTE,0,,0,,False,0,85082,01738772000198,01409580000138,0,,True,2024-03-27T03:00:00.000+00:00,2024-03-27T11:54:00
989303,MGO-PREFEITURA MUNICIPAL DE CATURAÍ,False,True,GO,93033,5205208.0,CATURAÍ,0,,0,,False,0,88870,01319326000149,01409580000138,0,,True,2020-09-23T03:00:00.000+00:00,2025-06-07T14:40:00
989301,PREFEITURA MUNICIPAL DE CATALAO - GO,False,True,GO,93017,5205109.0,CATALÃO,0,,0,,False,0,97502,01505643000150,01409580000138,0,,True,2019-10-29T03:00:00.000+00:00,2024-04-14T15:14:00
989299,MGO-PREFEITURA MUNICIPAL CARMO DO RIO VERDE,False,True,GO,92991,5205000.0,CARMO DO RIO VERDE,0,,0,,False,0,88866,02542538000153,01409580000138,0,,True,2020-09-25T03:00:00.000+00:00,2025-06-07T14:40:00
989297,MGO-PREFEITURA MUNICIPAL DE CAMPOS BELOS,False,True,GO,92975,5204904.0,CAMPOS BELOS,0,,0,,False,0,88865,01126143000107,01409580000138,0,,True,2020-11-06T03:00:00.000+00:00,2025-06-07T14:40:00
989295,PREFEITURA MUNICIPAL DE CAMPO ALEGRE DE GOIÁS,False,True,GO,92959,5204805.0,CAMPO ALEGRE DE GOIÁS,0,,0,,False,0,97399,01763614000198,01409580000138,0,,True,2020-08-11T03:00:00.000+00:00,2024-04-14T15:14:00
989291,MGO-PREFEITURA MUNICIPAL CAMPESTRE DE GOIÁS,False,True,GO,92916,5204607.0,CAMPESTRE DE GOIÁS,0,,0,,False,0,88863,02262236000121,01409580000138,0,,True,2021-01-22T03:00:00.000+00:00,2025-06-07T14:40:00
989289,PREFEITURA MUNICIPAL DE CALDAS NOVAS - GO,False,True,GO,92894,5204508.0,CALDAS NOVAS,0,,0,,False,0,97397,01787506000155,01409580000138,0,,True,2020-01-20T03:00:00.000+00:00,2024-04-14T15:14:00
989287,MGO-PREFEITURA MUNICIPAL DE CAIAPÔNIA,False,True,GO,92878,5204409.0,CAIAPÔNIA,0,,0,,False,0,88860,01164946000156,01409580000138,0,,True,2019-11-07T03:00:00.000+00:00,2025-06-07T14:40:00
989285,MGO-PREFEITURA MUNICIPAL DE CAÇU,False,True,GO,92851,5204300.0,CAÇU,0,,0,,False,0,88859,01164292000160,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2025-06-07T14:40:00
989281,MGO-PREFEITURA MUNICIPAL DE CACHOEIRA ALTA,False,True,GO,92819,5204102.0,CACHOEIRA ALTA,0,,0,,False,0,89007,02056760000146,01409580000138,0,,True,2021-01-26T03:00:00.000+00:00,2025-06-07T14:40:00
989279,MGO-PREFEITURA MUNICIPAL DE CABECEIRAS,False,True,GO,92797,5204003.0,CABECEIRAS,0,,0,,False,0,88856,01740430000102,01409580000138,0,,True,2018-05-21T03:00:00.000+00:00,2025-06-07T14:40:00
989277,MGO-PREFEITURA MUNICIPAL DE BURITI ALEGRE,False,True,GO,92770,5203906.0,BURITI ALEGRE,0,,0,,False,0,88855,01345909000144,01409580000138,0,,True,2020-03-16T03:00:00.000+00:00,2025-06-07T14:40:00
989275,MGO-PREFEITURA MUNICIPAL DE BRITÂNIA,False,True,GO,92754,5203807.0,BRITÂNIA,0,,0,,False,0,88854,02296325000199,01409580000138,0,,True,2018-09-03T03:00:00.000+00:00,2025-06-07T14:40:00
989273,PREFEITURA MUNICIPAL DE BREJINHO DE NAZARÉ,False,True,TO,92738,1703701.0,BREJINHO DE NAZARÉ,0,,0,,False,0,93720,87252045000131,0,0,,True,2023-04-14T03:00:00.000+00:00,2023-04-14T11:16:00
989271,MGO-PREFEITURA MUNICIPAL DE BRAZABRANTES,False,True,GO,92711,5203609.0,BRAZABRANTES,0,,0,,False,0,88853,01756741000160,01409580000138,0,,True,2024-01-12T03:00:00.000+00:00,2025-06-07T14:40:00
989269,PREFEITURA MUNICIPAL DE BOM JESUS DE GOIÁS,False,True,GO,92690,5203500.0,BOM JESUS DE GOIÁS,0,,0,,False,0,97394,02668317000126,01409580000138,0,,True,2021-11-16T03:00:00.000+00:00,2024-04-14T15:14:00
989267,PREFEITURA MUNICIPAL DE BOM JARDIM DE GOIAS,False,False,GO,92673,5203401.0,BOM JARDIM DE GOIÁS,0,,0,,False,0,97393,02186708000104,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989265,PREFEITURA MUNICIPAL DE BELA VISTA DE GOIÁS,False,True,GO,92657,5203302.0,BELA VISTA DE GOIÁS,0,,0,,False,0,97392,01005917000141,01409580000138,0,,True,2020-03-31T03:00:00.000+00:00,2024-04-14T15:14:00
989263,PREFEITURA MUNICIPAL DE BARRO ALTO - GO,False,False,GO,92630,5203203.0,BARRO ALTO,0,,0,,False,0,97391,02355675000189,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989261,MGO-PREFEITURA MUNICIPAL DE BALIZA,False,True,GO,92614,5203104.0,BALIZA,0,,0,,False,0,88851,01067131000159,01409580000138,0,,True,2021-06-10T03:00:00.000+00:00,2025-06-07T14:40:00
989257,PREFEITURA MUNICIPAL DE AXIXÁ DO TOCANTINS,False,True,TO,92576,1702901.0,AXIXÁ DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-09T03:00:00.000+00:00,2020-12-20T15:15:00
989253,PREFEITURA MUNICIPAL DE AURORA DO TOCANTINS,False,True,TO,92533,1702703.0,AURORA DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2023-11-06T03:00:00.000+00:00,2023-11-06T11:37:00
989251,MGO-PREFEITURA MUNICIPAL DE AURILÂNDIA,False,True,GO,92517,5202601.0,AURILÂNDIA,0,,0,,False,0,88850,02320364000184,01409580000138,0,,True,2023-10-30T03:00:00.000+00:00,2025-06-07T14:40:00
989249,PREFEITURA MUNICIPAL DE ARUANÃ - GO,False,True,GO,92495,5202502.0,ARUANÃ,0,,0,,False,0,97390,01067081000100,01409580000138,0,,True,2020-04-23T03:00:00.000+00:00,2024-04-14T15:14:00
989247,PREFEITURA MUNICIPAL DE ARRAIAS,False,True,TO,92479,1702406.0,ARRAIAS,0,,0,,False,0,93720,87252045000131,0,0,,True,2025-08-01T03:00:00.000+00:00,2025-08-01T18:06:00
989245,PREFEITURA MUNICIPAL DE ARAPOEMA/TO,False,True,TO,92452,1702307.0,ARAPOEMA,0,,0,,False,0,93720,87252045000131,0,0,,True,2022-05-03T03:00:00.000+00:00,2024-02-19T15:16:00
989243,PREFEITURA MUNICIPAL DE ARAGUATINS - TO,False,True,TO,92436,1702208.0,ARAGUATINS,0,,0,,False,0,93794,01237403000111,87252045000131,0,,True,2019-12-17T03:00:00.000+00:00,2024-03-24T15:14:00
989241,PREFEITURA MUNICIPAL DE ARAGUAINA/TO,False,True,TO,92410,1702109.0,ARAGUAÍNA,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-12-03T03:00:00.000+00:00,2020-12-20T15:15:00
989235,MGO-PREFEITURA MUNICIPAL DE ARAGOIÂNIA,False,True,GO,92355,5201801.0,ARAGOIÂNIA,0,,0,,False,0,88849,01215474000113,01409580000138,0,,True,2020-09-11T03:00:00.000+00:00,2025-06-07T14:40:00
989233,MGO-PREFEITURA MUNICIPAL DE ARAGARÇAS,False,True,GO,92339,5201702.0,ARAGARÇAS,0,,0,,False,0,88848,02125227000199,01409580000138,0,,True,2021-03-30T03:00:00.000+00:00,2025-06-07T14:40:00
989229,MGO-PREFEITURA MUNICIPAL DE APORÉ,False,True,GO,92290,5201504.0,APORÉ,0,,0,,False,0,88847,02186336000116,01409580000138,0,,True,2019-11-05T03:00:00.000+00:00,2025-06-07T14:40:00
989227,PREFEITURA MUNICIPAL APARECIDA DE GOIÂNIA-GO,False,True,GO,92274,5201405.0,APARECIDA DE GOIÂNIA,0,,0,,False,0,97388,01005727000124,01409580000138,0,,True,2006-12-06T03:00:00.000+00:00,2024-04-14T15:14:00
989225,PREFEITURA MUNICIPAL DE ANICUNS - GO,False,True,GO,92258,5201306.0,ANICUNS,0,,0,,False,0,97387,02262368000153,01409580000138,0,,True,2020-05-18T03:00:00.000+00:00,2024-04-14T15:14:00
989223,MGO-PREFEITURA MUNICIPAL DE ANHANGUERA,False,True,GO,92231,5201207.0,ANHANGUERA,0,,0,,False,0,88841,01127430000131,01409580000138,0,,True,2020-08-20T03:00:00.000+00:00,2025-06-07T14:40:00
989221,PREFEITURA MUNICIPAL DE ANAPOLIS - GO,False,True,GO,92215,5201108.0,ANÁPOLIS,0,,0,,False,0,97386,01067479000146,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989219,PREFEITURA MUNICIIPAL DE ANANÁS/TO,False,True,TO,92193,1701002.0,ANANÁS,0,,0,,False,0,93720,87252045000131,0,0,,True,2024-02-07T03:00:00.000+00:00,2024-02-07T08:47:00
989215,MGO-PREFEITURA MUNICIPAL DE ALVORADA DO NORTE,False,True,GO,92150,5200803.0,ALVORADA DO NORTE,0,,0,,False,0,88837,02367597000132,01409580000138,0,,True,2018-10-26T03:00:00.000+00:00,2025-06-07T14:40:00
989213,PREFEITURA MUNICIPAL DE ALVORADA/TO,False,True,TO,92134,1700707.0,ALVORADA,0,,0,,False,0,85476,01800242000122,87252045000131,0,,True,2024-02-20T03:00:00.000+00:00,2024-07-02T09:19:00
